Order_ID,Order_Date,Customer_Name,Customer_Segment,Product_Name,Category,Sub_Category,Region,City,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Method,Year,Month,Month_Number,Quarter,Profit_Margin,Unnamed: 20,Unnamed: 21
ORD01626,2025-04-07,Dev Agarwal,Corporate,Logitech Wireless Mouse,Technology,Accessories,North,Chandigarh,5,26.54,0.2,106.15,6.78,UPI,2025,Apr,4,Q2,6.39,,
ORD02101,2025-04-07,Kunal Bansal,Consumer,Apple iPhone 13,Technology,Phones,South,Hyderabad,1,671.15,0.25,503.36,-16.94,UPI,2025,Apr,4,Q2,-3.37,,
ORD02563,2025-04-07,Tara Menon,Consumer,Ball Pen Set,Office Supplies,Stationery,North,Chandigarh,10,7.82,0.05,74.33,17.46,Cash,2025,Apr,4,Q2,23.49,,
ORD04402,2025-04-07,Rahul Verma,Consumer,USB-C Hub,Technology,Accessories,West,Ahmedabad,6,33.42,0.25,150.38,11.43,Net Banking,2025,Apr,4,Q2,7.6,,
ORD01538,2025-04-08,Arjun Nair,Consumer,Ring Binder,Office Supplies,Binders,West,Nagpur,1,6.78,0.0,6.78,1.78,Debit Card,2025,Apr,4,Q2,26.25,,
ORD02389,2025-04-08,Vivaan Singh,Corporate,HP Laser Printer,Technology,Printers,South,Hyderabad,3,217.79,0.25,490.03,-9.27,UPI,2025,Apr,4,Q2,-1.89,,
ORD02859,2025-04-08,Tara Menon,Consumer,Stapler,Office Supplies,Stationery,West,Mumbai,2,9.19,0.15,15.62,2.46,Credit Card,2025,Apr,4,Q2,15.75,,
ORD03216,2025-04-08,Tara Menon,Corporate,Notebook Pack,Office Supplies,Stationery,South,Kochi,10,11.66,0.25,87.41,7.61,Credit Card,2025,Apr,4,Q2,8.71,,
ORD00180,2025-04-09,Arjun Nair,Small Business,Samsung Galaxy A54,Technology,Phones,East,Kolkata,1,301.35,0.1,271.21,9.86,Debit Card,2025,Apr,4,Q2,3.64,,
ORD01147,2025-04-09,Kunal Bansal,Consumer,HP Laser Printer,Technology,Printers,West,Mumbai,1,195.46,0.25,146.6,-5.06,Net Banking,2025,Apr,4,Q2,-3.45,,
ORD02235,2025-04-09,Rohan Patel,Consumer,Ergonomic Office Chair,Furniture,Chairs,South,Coimbatore,1,139.78,0.3,97.84,0.95,Net Banking,2025,Apr,4,Q2,0.97,,
ORD04917,2025-04-09,Kabir Shah,Corporate,HP Pavilion 15,Technology,Laptops,East,Bhubaneswar,2,651.5,0.05,1237.85,109.33,UPI,2025,Apr,4,Q2,8.83,,
ORD01022,2025-04-10,Diya Sharma,Corporate,Apple iPhone 13,Technology,Phones,West,Pune,2,618.97,0.25,928.45,-18.51,Cash,2025,Apr,4,Q2,-1.99,,
ORD01683,2025-04-10,Aditya Rao,Small Business,HP Pavilion 15,Technology,Laptops,East,Kolkata,5,635.99,0.05,3020.94,332.24,UPI,2025,Apr,4,Q2,11.0,,
ORD01733,2025-04-10,Kabir Shah,Consumer,Bookshelf,Furniture,Storage,West,Ahmedabad,1,106.96,0.0,106.96,17.55,Net Banking,2025,Apr,4,Q2,16.41,,
ORD01884,2025-04-10,Kiara Desai,Consumer,Apple iPhone 13,Technology,Phones,South,Coimbatore,2,605.83,0.2,969.32,-34.48,Debit Card,2025,Apr,4,Q2,-3.56,,
ORD03045,2025-04-10,Rahul Verma,Corporate,Ball Pen Set,Office Supplies,Stationery,East,Guwahati,1,8.23,0.05,7.82,1.89,UPI,2025,Apr,4,Q2,24.17,,
ORD03486,2025-04-10,Sana Kapoor,Consumer,Lenovo IdeaPad 3,Technology,Laptops,East,Kolkata,1,533.01,0.05,506.36,35.86,Net Banking,2025,Apr,4,Q2,7.08,,
ORD04788,2025-04-10,Kabir Shah,Consumer,Apple iPhone 13,Technology,Phones,West,Nagpur,8,691.8,0.2,4427.51,-112.04,Cash,2025,Apr,4,Q2,-2.53,,
ORD00617,2025-04-11,Ananya Iyer,Small Business,Notebook Pack,Office Supplies,Stationery,West,Nagpur,10,11.69,0.25,87.68,7.31,Credit Card,2025,Apr,4,Q2,8.34,,
ORD01176,2025-04-11,Sana Kapoor,Corporate,Mechanical Keyboard,Technology,Accessories,West,Pune,5,69.52,0.15,295.47,10.06,Credit Card,2025,Apr,4,Q2,3.4,,
ORD00992,2025-04-12,Diya Sharma,Consumer,USB-C Hub,Technology,Accessories,East,Patna,2,34.36,0.15,58.42,6.32,Credit Card,2025,Apr,4,Q2,10.82,,
ORD01181,2025-04-12,Rahul Verma,Small Business,Ball Pen Set,Office Supplies,Stationery,West,Ahmedabad,5,7.5,0.2,29.98,4.41,UPI,2025,Apr,4,Q2,14.71,,
ORD02267,2025-04-12,Sana Kapoor,Small Business,HP Laser Printer,Technology,Printers,West,Pune,1,208.71,0.2,166.97,9.78,Net Banking,2025,Apr,4,Q2,5.86,,
ORD02573,2025-04-12,Diya Sharma,Corporate,Logitech Wireless Mouse,Technology,Accessories,North,Amritsar,1,28.23,0.15,24.0,2.97,UPI,2025,Apr,4,Q2,12.38,,
ORD03010,2025-04-12,Kunal Bansal,Consumer,Bookshelf,Furniture,Storage,East,Guwahati,1,102.9,0.1,92.61,8.38,Cash,2025,Apr,4,Q2,9.05,,
ORD03465,2025-04-12,Rahul Verma,Corporate,USB-C Hub,Technology,Accessories,North,Lucknow,1,37.16,0.1,33.44,4.51,Net Banking,2025,Apr,4,Q2,13.49,,
ORD03754,2025-04-12,Diya Sharma,Corporate,Conference Table,Furniture,Tables,North,Jaipur,1,421.93,0.15,358.64,15.15,UPI,2025,Apr,4,Q2,4.22,,
ORD04206,2025-04-12,Riya Kulkarni,Consumer,Lenovo IdeaPad 3,Technology,Laptops,South,Kochi,3,511.79,0.25,1151.52,-29.09,Credit Card,2025,Apr,4,Q2,-2.53,,
ORD00689,2025-04-13,Diya Sharma,Corporate,Conference Table,Furniture,Tables,South,Kochi,1,406.34,0.15,345.39,10.41,Cash,2025,Apr,4,Q2,3.01,,
ORD01174,2025-04-13,Arjun Nair,Consumer,Mechanical Keyboard,Technology,Accessories,North,Amritsar,8,71.41,0.1,514.16,57.13,Net Banking,2025,Apr,4,Q2,11.11,,
ORD01548,2025-04-13,Kunal Bansal,Consumer,USB-C Hub,Technology,Accessories,North,Amritsar,1,34.05,0.2,27.24,2.19,UPI,2025,Apr,4,Q2,8.04,,
ORD03695,2025-04-13,Sana Kapoor,Consumer,Samsung Galaxy A54,Technology,Phones,South,Hyderabad,3,317.03,0.0,951.08,63.26,UPI,2025,Apr,4,Q2,6.65,,
ORD02403,2025-04-14,Rohan Patel,Consumer,Samsung Galaxy A54,Technology,Phones,North,Delhi,1,330.92,0.0,330.92,32.21,Debit Card,2025,Apr,4,Q2,9.73,,
ORD02604,2025-04-14,Kiara Desai,Consumer,HP Pavilion 15,Technology,Laptops,South,Coimbatore,8,692.1,0.05,5259.98,390.01,UPI,2025,Apr,4,Q2,7.41,,
ORD00895,2025-04-15,Arjun Nair,Small Business,Ring Binder,Office Supplies,Binders,South,Hyderabad,10,7.27,0.2,58.18,9.0,Credit Card,2025,Apr,4,Q2,15.47,,
ORD01257,2025-04-15,Rahul Verma,Small Business,Ball Pen Set,Office Supplies,Stationery,West,Surat,2,8.37,0.0,16.73,3.66,UPI,2025,Apr,4,Q2,21.88,,
ORD01996,2025-04-15,Vivaan Singh,Small Business,Logitech Wireless Mouse,Technology,Accessories,North,Lucknow,4,26.14,0.1,94.12,14.35,Cash,2025,Apr,4,Q2,15.25,,
ORD02775,2025-04-15,Kiara Desai,Small Business,Ergonomic Office Chair,Furniture,Chairs,West,Mumbai,1,145.6,0.25,109.2,1.31,Debit Card,2025,Apr,4,Q2,1.2,,
ORD03714,2025-04-15,Aditya Rao,Consumer,Study Desk,Furniture,Tables,East,Ranchi,5,172.46,0.15,732.94,88.1,Debit Card,2025,Apr,4,Q2,12.02,,
ORD04042,2025-04-15,Aditya Rao,Consumer,Samsung Galaxy A54,Technology,Phones,East,Ranchi,1,306.6,0.0,306.6,12.59,Net Banking,2025,Apr,4,Q2,4.11,,
ORD01641,2025-04-16,Maya Thomas,Small Business,Desk Organizer,Office Supplies,Storage,North,Jaipur,3,14.2,0.1,38.34,7.24,Credit Card,2025,Apr,4,Q2,18.88,,
ORD02273,2025-04-16,Rahul Verma,Consumer,Ring Binder,Office Supplies,Binders,North,Delhi,4,6.91,0.0,27.65,7.29,Credit Card,2025,Apr,4,Q2,26.37,,
ORD04567,2025-04-16,Kabir Shah,Consumer,Ball Pen Set,Office Supplies,Stationery,West,Pune,3,8.01,0.3,16.82,1.65,Credit Card,2025,Apr,4,Q2,9.81,,
ORD00549,2025-04-17,Kiara Desai,Consumer,HP Laser Printer,Technology,Printers,East,Guwahati,5,223.72,0.05,1062.67,74.76,UPI,2025,Apr,4,Q2,7.04,,
ORD01303,2025-04-17,Dev Agarwal,Small Business,A4 Copy Paper,Office Supplies,Paper,West,Mumbai,5,6.29,0.25,23.58,2.22,UPI,2025,Apr,4,Q2,9.41,,
ORD01854,2025-04-17,Aarav Mehta,Consumer,Logitech Wireless Mouse,Technology,Accessories,East,Bhubaneswar,1,29.6,0.15,25.16,2.14,Credit Card,2025,Apr,4,Q2,8.51,,
ORD02392,2025-04-17,Neel Malhotra,Consumer,Notebook Pack,Office Supplies,Stationery,East,Patna,3,11.97,0.0,35.91,8.27,Credit Card,2025,Apr,4,Q2,23.03,,
ORD02440,2025-04-17,Maya Thomas,Consumer,Ergonomic Office Chair,Furniture,Chairs,South,Coimbatore,3,152.87,0.25,343.96,2.09,Net Banking,2025,Apr,4,Q2,0.61,,
ORD03516,2025-04-17,Aditya Rao,Consumer,HP Laser Printer,Technology,Printers,West,Ahmedabad,4,198.91,0.1,716.06,66.35,Credit Card,2025,Apr,4,Q2,9.27,,
ORD03646,2025-04-17,Sana Kapoor,Consumer,Filing Cabinet,Furniture,Storage,South,Coimbatore,3,92.04,0.0,276.12,42.73,UPI,2025,Apr,4,Q2,15.48,,
ORD02132,2025-04-18,Dev Agarwal,Corporate,Bookshelf,Furniture,Storage,West,Mumbai,1,116.57,0.1,104.92,10.86,UPI,2025,Apr,4,Q2,10.35,,
ORD02302,2025-04-18,Rahul Verma,Corporate,Ergonomic Office Chair,Furniture,Chairs,North,Lucknow,1,146.49,0.0,146.49,19.93,UPI,2025,Apr,4,Q2,13.61,,
ORD03297,2025-04-18,Ananya Iyer,Small Business,Ball Pen Set,Office Supplies,Stationery,West,Mumbai,1,8.04,0.05,7.63,1.91,Debit Card,2025,Apr,4,Q2,25.03,,
ORD03448,2025-04-18,Maya Thomas,Consumer,Samsung Galaxy A54,Technology,Phones,East,Ranchi,4,329.48,0.0,1317.91,185.74,UPI,2025,Apr,4,Q2,14.09,,
ORD03730,2025-04-18,Dev Agarwal,Consumer,Ball Pen Set,Office Supplies,Stationery,East,Kolkata,1,8.0,0.15,6.8,1.44,Credit Card,2025,Apr,4,Q2,21.18,,
ORD04270,2025-04-18,Aarav Mehta,Corporate,Apple iPhone 13,Technology,Phones,East,Patna,1,667.11,0.05,633.75,47.83,UPI,2025,Apr,4,Q2,7.55,,
ORD04398,2025-04-18,Diya Sharma,Consumer,Mechanical Keyboard,Technology,Accessories,West,Nagpur,1,67.34,0.05,63.97,10.51,Credit Card,2025,Apr,4,Q2,16.43,,
ORD04509,2025-04-18,Kunal Bansal,Consumer,Logitech Wireless Mouse,Technology,Accessories,South,Bengaluru,3,26.61,0.15,67.87,9.65,UPI,2025,Apr,4,Q2,14.22,,
ORD01211,2025-04-19,Kunal Bansal,Consumer,USB-C Hub,Technology,Accessories,South,Kochi,1,34.09,0.25,25.57,1.37,UPI,2025,Apr,4,Q2,5.36,,
ORD02430,2025-04-19,Neel Malhotra,Consumer,Ring Binder,Office Supplies,Binders,South,Coimbatore,3,6.83,0.05,19.47,5.07,Debit Card,2025,Apr,4,Q2,26.04,,
ORD04931,2025-04-19,Rahul Verma,Corporate,Bookshelf,Furniture,Storage,West,Nagpur,6,114.13,0.0,684.77,97.6,Net Banking,2025,Apr,4,Q2,14.25,,
ORD00021,2025-04-20,Vivaan Singh,Consumer,Notebook Pack,Office Supplies,Stationery,West,Surat,5,11.45,0.0,57.26,15.88,Credit Card,2025,Apr,4,Q2,27.73,,
ORD00117,2025-04-20,Diya Sharma,Corporate,HP Laser Printer,Technology,Printers,North,Jaipur,4,221.99,0.3,621.58,-15.86,Net Banking,2025,Apr,4,Q2,-2.55,,
ORD00837,2025-04-20,Rohan Patel,Consumer,Filing Cabinet,Furniture,Storage,North,Lucknow,8,99.24,0.3,555.75,-0.74,Net Banking,2025,Apr,4,Q2,-0.13,,
ORD02855,2025-04-20,Kunal Bansal,Consumer,Ring Binder,Office Supplies,Binders,North,Amritsar,2,6.63,0.0,13.26,3.35,UPI,2025,Apr,4,Q2,25.26,,
ORD03498,2025-04-20,Diya Sharma,Corporate,USB-C Hub,Technology,Accessories,South,Chennai,4,35.53,0.15,120.81,18.36,UPI,2025,Apr,4,Q2,15.2,,
ORD03712,2025-04-20,Kabir Shah,Consumer,Stapler,Office Supplies,Stationery,West,Ahmedabad,1,9.49,0.05,9.01,2.19,Cash,2025,Apr,4,Q2,24.31,,
ORD03779,2025-04-20,Dev Agarwal,Corporate,Bookshelf,Furniture,Storage,East,Patna,8,107.45,0.0,859.57,133.05,Credit Card,2025,Apr,4,Q2,15.48,,
ORD04800,2025-04-20,Ishita Gupta,Corporate,USB-C Hub,Technology,Accessories,West,Nagpur,5,36.51,0.1,164.3,25.56,UPI,2025,Apr,4,Q2,15.56,,
ORD01850,2025-04-21,Tara Menon,Corporate,Apple iPhone 13,Technology,Phones,East,Guwahati,6,675.44,0.15,3444.77,-96.92,Debit Card,2025,Apr,4,Q2,-2.81,,
ORD01892,2025-04-21,Kabir Shah,Consumer,Filing Cabinet,Furniture,Storage,East,Bhubaneswar,2,98.38,0.15,167.25,8.45,Net Banking,2025,Apr,4,Q2,5.05,,
ORD00934,2025-04-22,Aditya Rao,Small Business,Ring Binder,Office Supplies,Binders,North,Amritsar,6,6.77,0.05,38.58,9.62,Net Banking,2025,Apr,4,Q2,24.94,,
ORD01524,2025-04-22,Rohan Patel,Consumer,Samsung Galaxy A54,Technology,Phones,South,Coimbatore,1,324.25,0.15,275.61,-5.46,UPI,2025,Apr,4,Q2,-1.98,,
ORD01673,2025-04-22,Arjun Nair,Consumer,Desk Organizer,Office Supplies,Storage,South,Kochi,1,14.89,0.25,11.17,1.24,UPI,2025,Apr,4,Q2,11.1,,
ORD01817,2025-04-22,Neel Malhotra,Consumer,Ergonomic Office Chair,Furniture,Chairs,East,Bhubaneswar,2,153.06,0.2,244.89,11.25,Cash,2025,Apr,4,Q2,4.59,,
ORD02642,2025-04-22,Kabir Shah,Consumer,Bookshelf,Furniture,Storage,South,Bengaluru,1,117.41,0.1,105.67,15.99,Net Banking,2025,Apr,4,Q2,15.13,,
ORD03223,2025-04-22,Aarav Mehta,Corporate,Ball Pen Set,Office Supplies,Stationery,South,Coimbatore,2,7.87,0.0,15.73,4.63,UPI,2025,Apr,4,Q2,29.43,,
ORD04392,2025-04-22,Maya Thomas,Corporate,HP Pavilion 15,Technology,Laptops,East,Ranchi,2,637.32,0.2,1019.72,-6.07,UPI,2025,Apr,4,Q2,-0.6,,
ORD04683,2025-04-22,Aisha Khan,Consumer,HP Laser Printer,Technology,Printers,South,Kochi,2,211.34,0.3,295.88,-14.24,UPI,2025,Apr,4,Q2,-4.81,,
ORD00007,2025-04-23,Neel Malhotra,Corporate,Desk Organizer,Office Supplies,Storage,West,Ahmedabad,1,13.56,0.2,10.85,1.12,UPI,2025,Apr,4,Q2,10.32,,
ORD00602,2025-04-23,Vivaan Singh,Consumer,Filing Cabinet,Furniture,Storage,North,Jaipur,1,90.52,0.0,90.52,11.26,Cash,2025,Apr,4,Q2,12.44,,
ORD03085,2025-04-23,Ananya Iyer,Consumer,Stapler,Office Supplies,Stationery,South,Chennai,4,8.55,0.0,34.18,6.34,UPI,2025,Apr,4,Q2,18.55,,
ORD03104,2025-04-23,Maya Thomas,Consumer,Notebook Pack,Office Supplies,Stationery,East,Guwahati,5,12.05,0.0,60.25,14.93,Credit Card,2025,Apr,4,Q2,24.78,,
ORD03136,2025-04-23,Aarav Mehta,Corporate,Filing Cabinet,Furniture,Storage,West,Mumbai,1,100.55,0.15,85.47,5.37,UPI,2025,Apr,4,Q2,6.28,,
ORD02386,2025-04-24,Meera Joshi,Consumer,Stapler,Office Supplies,Stationery,East,Bhubaneswar,4,8.41,0.05,31.95,5.37,UPI,2025,Apr,4,Q2,16.81,,
ORD03013,2025-04-24,Riya Kulkarni,Corporate,Ball Pen Set,Office Supplies,Stationery,South,Bengaluru,6,7.82,0.15,39.9,5.42,Credit Card,2025,Apr,4,Q2,13.58,,
ORD03201,2025-04-24,Rahul Verma,Consumer,Ergonomic Office Chair,Furniture,Chairs,North,Chandigarh,1,138.34,0.2,110.67,3.3,Credit Card,2025,Apr,4,Q2,2.98,,
ORD03571,2025-04-24,Dev Agarwal,Consumer,Ring Binder,Office Supplies,Binders,East,Kolkata,4,6.53,0.1,23.52,4.85,Debit Card,2025,Apr,4,Q2,20.62,,
ORD00371,2025-04-25,Ishita Gupta,Consumer,Bookshelf,Furniture,Storage,South,Hyderabad,3,111.91,0.25,251.79,-6.56,UPI,2025,Apr,4,Q2,-2.61,,
ORD00567,2025-04-25,Kunal Bansal,Consumer,A4 Copy Paper,Office Supplies,Paper,East,Guwahati,3,5.9,0.1,15.94,2.89,Credit Card,2025,Apr,4,Q2,18.13,,
ORD01088,2025-04-25,Kunal Bansal,Corporate,Ring Binder,Office Supplies,Binders,East,Guwahati,6,6.91,0.3,29.0,3.31,UPI,2025,Apr,4,Q2,11.41,,
ORD01556,2025-04-25,Meera Joshi,Small Business,Notebook Pack,Office Supplies,Stationery,West,Surat,2,12.3,0.0,24.6,5.63,UPI,2025,Apr,4,Q2,22.89,,
ORD01953,2025-04-25,Aarav Mehta,Consumer,Conference Table,Furniture,Tables,West,Nagpur,2,440.49,0.0,880.99,96.43,Credit Card,2025,Apr,4,Q2,10.95,,
ORD04519,2025-04-25,Riya Kulkarni,Consumer,Study Desk,Furniture,Tables,West,Nagpur,3,191.82,0.15,489.13,5.69,Debit Card,2025,Apr,4,Q2,1.16,,
ORD00357,2025-04-26,Aarav Mehta,Consumer,Ball Pen Set,Office Supplies,Stationery,West,Pune,2,8.41,0.0,16.82,4.63,Net Banking,2025,Apr,4,Q2,27.53,,
ORD02040,2025-04-26,Kiara Desai,Corporate,Apple iPhone 13,Technology,Phones,East,Bhubaneswar,1,618.81,0.2,495.05,-27.13,Credit Card,2025,Apr,4,Q2,-5.48,,
ORD02318,2025-04-26,Sana Kapoor,Consumer,Lenovo IdeaPad 3,Technology,Laptops,South,Chennai,1,485.28,0.25,363.96,-26.74,UPI,2025,Apr,4,Q2,-7.35,,
ORD03268,2025-04-26,Dev Agarwal,Corporate,Desk Organizer,Office Supplies,Storage,North,Lucknow,5,14.34,0.1,64.53,11.76,Net Banking,2025,Apr,4,Q2,18.22,,
ORD00064,2025-04-27,Meera Joshi,Corporate,Ring Binder,Office Supplies,Binders,West,Ahmedabad,1,7.05,0.3,4.93,0.56,Credit Card,2025,Apr,4,Q2,11.36,,
ORD00911,2025-04-27,Rahul Verma,Corporate,Bookshelf,Furniture,Storage,East,Kolkata,4,106.89,0.05,406.17,48.81,Credit Card,2025,Apr,4,Q2,12.02,,
ORD01087,2025-04-27,Vivaan Singh,Corporate,USB-C Hub,Technology,Accessories,North,Lucknow,1,35.59,0.15,30.25,3.83,Credit Card,2025,Apr,4,Q2,12.66,,
ORD01791,2025-04-27,Ishita Gupta,Corporate,Ergonomic Office Chair,Furniture,Chairs,North,Lucknow,2,149.28,0.2,238.85,4.91,UPI,2025,Apr,4,Q2,2.06,,
ORD02139,2025-04-27,Aisha Khan,Small Business,Mechanical Keyboard,Technology,Accessories,West,Pune,1,74.25,0.2,59.4,3.08,Credit Card,2025,Apr,4,Q2,5.19,,
ORD02288,2025-04-27,Meera Joshi,Consumer,Ball Pen Set,Office Supplies,Stationery,East,Patna,6,7.61,0.2,36.51,5.52,Debit Card,2025,Apr,4,Q2,15.12,,
ORD02744,2025-04-27,Kabir Shah,Consumer,Conference Table,Furniture,Tables,East,Patna,3,433.66,0.1,1170.87,39.64,Net Banking,2025,Apr,4,Q2,3.39,,
ORD03043,2025-04-27,Tara Menon,Consumer,Ring Binder,Office Supplies,Binders,South,Hyderabad,2,6.63,0.15,11.27,1.63,UPI,2025,Apr,4,Q2,14.46,,
ORD04092,2025-04-27,Riya Kulkarni,Corporate,Mechanical Keyboard,Technology,Accessories,West,Nagpur,1,75.86,0.3,53.1,-2.1,Net Banking,2025,Apr,4,Q2,-3.95,,
ORD02423,2025-04-28,Tara Menon,Corporate,Lenovo IdeaPad 3,Technology,Laptops,South,Chennai,3,484.39,0.2,1162.54,-23.21,UPI,2025,Apr,4,Q2,-2.0,,
ORD03520,2025-04-28,Neel Malhotra,Corporate,Study Desk,Furniture,Tables,North,Chandigarh,1,174.35,0.0,174.35,15.51,Debit Card,2025,Apr,4,Q2,8.9,,
ORD03581,2025-04-28,Vivaan Singh,Consumer,Logitech Wireless Mouse,Technology,Accessories,North,Lucknow,5,29.79,0.15,126.59,12.27,Credit Card,2025,Apr,4,Q2,9.69,,
ORD04347,2025-04-29,Rahul Verma,Consumer,Mechanical Keyboard,Technology,Accessories,West,Pune,3,75.53,0.05,215.27,22.61,Debit Card,2025,Apr,4,Q2,10.5,,
ORD02143,2025-04-30,Diya Sharma,Consumer,USB-C Hub,Technology,Accessories,South,Hyderabad,8,36.72,0.0,293.73,68.14,UPI,2025,Apr,4,Q2,23.2,,
ORD02591,2025-04-30,Tara Menon,Small Business,Bookshelf,Furniture,Storage,East,Ranchi,1,111.42,0.0,111.42,19.18,UPI,2025,Apr,4,Q2,17.21,,
ORD02849,2025-04-30,Tara Menon,Consumer,HP Laser Printer,Technology,Printers,West,Ahmedabad,4,202.39,0.15,688.13,25.42,Net Banking,2025,Apr,4,Q2,3.69,,
ORD03821,2025-05-01,Maya Thomas,Consumer,HP Pavilion 15,Technology,Laptops,West,Nagpur,4,640.37,0.0,2561.47,214.91,Credit Card,2025,May,5,Q2,8.39,,
ORD04115,2025-05-01,Ishita Gupta,Small Business,Filing Cabinet,Furniture,Storage,East,Kolkata,4,93.1,0.0,372.4,57.95,UPI,2025,May,5,Q2,15.56,,
ORD00160,2025-05-02,Arjun Nair,Corporate,Stapler,Office Supplies,Stationery,South,Chennai,8,8.96,0.1,64.55,10.6,Credit Card,2025,May,5,Q2,16.42,,
ORD00574,2025-05-02,Arjun Nair,Consumer,Ergonomic Office Chair,Furniture,Chairs,West,Ahmedabad,1,150.04,0.25,112.53,-2.15,Net Banking,2025,May,5,Q2,-1.91,,
ORD01839,2025-05-02,Riya Kulkarni,Small Business,Dell 24-inch Monitor,Technology,Monitors,West,Pune,4,181.85,0.1,654.66,36.09,UPI,2025,May,5,Q2,5.51,,
ORD04586,2025-05-02,Ananya Iyer,Corporate,Samsung Galaxy A54,Technology,Phones,West,Ahmedabad,4,333.24,0.0,1332.95,132.17,UPI,2025,May,5,Q2,9.92,,
ORD01716,2025-05-03,Tara Menon,Corporate,Apple iPhone 13,Technology,Phones,South,Hyderabad,4,647.34,0.3,1812.56,-183.29,Net Banking,2025,May,5,Q2,-10.11,,
ORD02149,2025-05-03,Aisha Khan,Consumer,Logitech Wireless Mouse,Technology,Accessories,South,Bengaluru,3,26.19,0.05,74.65,8.38,Cash,2025,May,5,Q2,11.23,,
ORD02153,2025-05-03,Aisha Khan,Consumer,Apple iPhone 13,Technology,Phones,North,Delhi,5,662.06,0.0,3310.32,182.63,UPI,2025,May,5,Q2,5.52,,
ORD02800,2025-05-03,Meera Joshi,Small Business,Dell 24-inch Monitor,Technology,Monitors,East,Patna,1,183.17,0.0,183.17,23.99,Credit Card,2025,May,5,Q2,13.1,,
ORD04557,2025-05-03,Diya Sharma,Consumer,Desk Organizer,Office Supplies,Storage,North,Delhi,2,14.57,0.0,29.14,6.17,UPI,2025,May,5,Q2,21.17,,
ORD01461,2025-05-04,Maya Thomas,Consumer,Ring Binder,Office Supplies,Binders,West,Surat,3,7.3,0.0,21.91,5.7,Debit Card,2025,May,5,Q2,26.02,,
ORD04113,2025-05-04,Ishita Gupta,Corporate,HP Pavilion 15,Technology,Laptops,North,Delhi,4,721.83,0.1,2598.58,111.44,UPI,2025,May,5,Q2,4.29,,
ORD04500,2025-05-04,Diya Sharma,Consumer,Study Desk,Furniture,Tables,South,Hyderabad,1,175.95,0.2,140.76,-2.88,Debit Card,2025,May,5,Q2,-2.05,,
ORD04531,2025-05-04,Kunal Bansal,Corporate,Stapler,Office Supplies,Stationery,West,Pune,3,8.59,0.2,20.61,2.97,UPI,2025,May,5,Q2,14.41,,
ORD00185,2025-05-05,Ishita Gupta,Consumer,Stapler,Office Supplies,Stationery,West,Ahmedabad,6,9.04,0.15,46.11,6.98,Debit Card,2025,May,5,Q2,15.14,,
ORD00432,2025-05-05,Maya Thomas,Corporate,Bookshelf,Furniture,Storage,South,Kochi,1,113.53,0.0,113.53,18.18,Debit Card,2025,May,5,Q2,16.01,,
ORD00529,2025-05-05,Vivaan Singh,Consumer,Notebook Pack,Office Supplies,Stationery,East,Kolkata,1,12.23,0.15,10.39,1.73,Debit Card,2025,May,5,Q2,16.65,,
ORD01613,2025-05-05,Arjun Nair,Consumer,Ring Binder,Office Supplies,Binders,East,Bhubaneswar,6,6.61,0.0,39.64,10.05,UPI,2025,May,5,Q2,25.35,,
ORD02252,2025-05-05,Riya Kulkarni,Consumer,Desk Organizer,Office Supplies,Storage,East,Bhubaneswar,1,14.82,0.0,14.82,3.68,UPI,2025,May,5,Q2,24.83,,
ORD00779,2025-05-06,Vivaan Singh,Consumer,Study Desk,Furniture,Tables,East,Bhubaneswar,2,184.48,0.15,313.62,12.52,Credit Card,2025,May,5,Q2,3.99,,
ORD00935,2025-05-06,Ishita Gupta,Consumer,Lenovo IdeaPad 3,Technology,Laptops,West,Mumbai,4,519.19,0.2,1661.4,4.7,Credit Card,2025,May,5,Q2,0.28,,
ORD02487,2025-05-06,Neel Malhotra,Consumer,Filing Cabinet,Furniture,Storage,East,Patna,1,89.86,0.15,76.38,5.44,Debit Card,2025,May,5,Q2,7.12,,
ORD02614,2025-05-06,Kabir Shah,Consumer,USB-C Hub,Technology,Accessories,West,Pune,1,35.13,0.05,33.38,5.79,Net Banking,2025,May,5,Q2,17.35,,
ORD04234,2025-05-06,Aarav Mehta,Corporate,Conference Table,Furniture,Tables,South,Hyderabad,4,440.36,0.0,1761.46,208.95,Credit Card,2025,May,5,Q2,11.86,,
ORD00639,2025-05-07,Aarav Mehta,Corporate,Logitech Wireless Mouse,Technology,Accessories,East,Bhubaneswar,6,27.23,0.1,147.05,18.18,Credit Card,2025,May,5,Q2,12.36,,
ORD02138,2025-05-07,Ishita Gupta,Corporate,HP Pavilion 15,Technology,Laptops,North,Lucknow,2,649.09,0.25,973.63,-2.63,Cash,2025,May,5,Q2,-0.27,,
ORD03349,2025-05-07,Vivaan Singh,Corporate,Ergonomic Office Chair,Furniture,Chairs,West,Nagpur,3,136.91,0.2,328.57,0.67,Debit Card,2025,May,5,Q2,0.2,,
ORD04523,2025-05-07,Dev Agarwal,Small Business,Mechanical Keyboard,Technology,Accessories,South,Hyderabad,6,74.24,0.05,423.19,51.66,UPI,2025,May,5,Q2,12.21,,
ORD00001,2025-05-08,Sana Kapoor,Corporate,Mechanical Keyboard,Technology,Accessories,West,Pune,4,67.4,0.0,269.61,46.11,Debit Card,2025,May,5,Q2,17.1,,
